classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20
2000	0	3285.2	10813.6	4858.7	9249.2	0	0	0	5719.1	5221.4	6329	0	5533.1	4357.1	4980.1	5261	0	0	3428.7	4222.8	4184.9	4156.7	4837.4	0	8913.4	7389.1	0	3026.3	5634.6	3599	0	1695.5	3734.1	0	5964.4	13738.4	0	8681.1	3426.7	0	0	4481.4	5139.6	8214.2	0	2287.5	2826.4	1199	5287.1	0
2006	0	0	0	0	0	4300.4	0	0	0	0	0	5991.5	0	0	0	0	0	4183.2	0	0	0	5334.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	0	5098	5017	7020.9	4589.2	4020.7	0	0	3595.6	0	4932.5	3234.4	5454.1	4885.3	5353.7	3221.8	0	2815.7	0	5465.9	3702	0	2830.4	4276.3	4110.7	4540.1	5616.6	1919.2	5278.2	4703.4	0	1293.2	0	0	0	2481.3	0	0	0	0	0	0	0	0	1446.8	1578	1507	0	0	6669.4
4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2922.3	856.6	0	0	0	0	0	0	0	0	10655.7
4585	0	0	0	0	0	0	0	0	0	0	0	1430.6	0	0	0	628.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2661.7	0	0	0	0	0	0	0	0	0	0	838	0	0	2466	0	0	0	0	0	0
4856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4854	0	0	0	8558.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897.9	0	0	0	0	0	2796.3	0	10713.5	0	3996.9	0	17171.8	22691.2	0	34287.1	30839	12476.3	5794.8	0	0	2989.1	30451.1	0	4151.6	0	9805.9
4853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2242.6	0	2351.8	0	0	0	0	1640.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4580	10230.1	7943.4	6007.9	8040.6	5831.8	8747.8	9051.2	8361.2	7973	6132.9	7547.7	0	6656	7104	10709.3	6387.4	7863	5919.3	5697.7	8242.2	4835.9	5227.4	7356.4	11428.9	7938.4	7245.1	6908.1	9641.6	0	6573	8908.5	7739.2	8703.4	9532	6428.7	7106.9	13549.4	8501.7	11777.3	9457.4	11239.7	8951.9	6005.1	7899.4	10202.8	9997.1	8573.2	9955.5	8274.9	11202.5
4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	5810.1	6656	5685.5	5080.4	4870.3	0	5292.5	9095.4	0	0	5142.4	0	4047.9	3960.5	4361.7	4480.4	0	5117.7	7494.7	4436	7701.2	5792.4	7263.3	0	0	3584.7	4058.8	5413	7194.9	0	4935.7	3536.2	0	0	4466.1	0	0	5666	3345	0	4289.7	0	0	4664	3340.7	3225.8	7249.3	2678	0	17332.1
728888	16764.6	0	13207.1	35492.6	16554.4	25799.7	13838.3	19819.7	33260.1	34747.6	11323.6	20482.9	6160.9	23816.4	48051.1	13207.3	31900	26665.3	12820.7	16212.3	27175.7	26775.4	15883.2	7244.9	46847.3	9698.4	23079.2	9039.1	23454.3	16100.8	9071.7	18610.3	14466	0	11158.6	15401.5	0	11649	16796.2	31951.7	9238.4	3041.1	11928.3	13979	28613.1	7199.5	9684.4	7322.1	32024.9	16709.4
728882	3529.8	0	0	0	0	0	0	0	0	728.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1710.1	0	0	0	0	0	4912.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10581	41747	74453	91277.6	45399.1	97407.4	68945.7	44550.8	62821.9	44542.2	57897.9	80406.5	68642	49928.3	65689.3	42301.8	94281.1	64980.8	59074.4	58336.5	63806.4	67214.4	63425.5	78107.2	33326.4	25589.4	69638.1	132836.1	87812.8	47708.9	63520.8	45838.3	81432.6	57186.2	301541.6	130582.2	374588.9	20313.1	80348.8	186699	41104.8	219711.3	199930	210956.1	106330.5	162196	45449.7	28979.1	224867.9	81494.5	96225.1
10584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007.1	0	0	0	0	0
10589	8863.3	9353.6	7742.5	4853	13193	0	0	9734.2	7396.5	9102.5	9457.1	0	7366.7	7393.5	10039.7	12318.2	10477.4	8755	7028	6820.9	9259.6	8737.6	5786.3	7725.1	0	9170.4	10627.5	9428.4	8537.6	7767.2	13433.3	9931.6	12961.4	9139.8	10684.5	11109.1	11462	11290.8	12031.3	12176.1	15531.3	13990.7	19361.1	10453.9	11489.5	10488.6	11389	10894.4	13618.6	0
10588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742.9	1193.3	0	0	0	0	0	0	1785.9	0	3468.4	0	0	0	0	3390.9	1293.7	0	8526.8	4398.3	1182.8	0	0	0	0	0	5969.6	0	3651.7	3746	0	751.1	3084.3	0	0
142684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041.5	0	0	0	0
11186	7902.5	8066.1	5682.7	11733.6	8536.8	0	7028.9	9756.4	11326.1	11330.3	7454.3	8082.8	8889.5	4623.3	10253	5634.6	8290.3	0	12187.1	5991.4	10899.8	8435.3	8896.5	5304.4	11482.8	5861.6	7583.6	9989.4	7483.3	7049.3	0	4695.2	0	9160	13399.4	15385.9	13703.3	12555.6	11806.8	7527.7	4604	7682.1	15194.8	14923.3	7757.2	5642.4	6224.7	8257.8	6974.7	12562.4
11187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2202.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11184	0	7528.3	5650.8	6362.4	7344.5	0	5202.9	5921	0	5232.6	5118.8	8200.2	4659.5	8592.7	6792.6	6816.2	4979.9	10793.3	3863	6735.2	6689.6	5951.4	6290.3	4823.6	10270.8	6323.7	5441.9	10933.7	7558	0	10505.5	4659.1	6422.4	6327.5	8847.8	5830.6	0	6458	6265.4	6616	6365.9	5685	5654.2	7958.6	7854.8	7391.3	7590.1	7095	7285.1	7026.7
11188	0	7723.9	7505.2	7295	9133.4	8541.2	0	0	11551.5	7462.2	8390.2	0	5974.4	8805.5	0	9305.4	0	10350.3	10168.9	8062.1	13461	9460.3	10425.3	7891.2	11218.2	7720	9064.7	13794.5	0	6654.5	9337.9	6090.9	8989.1	5400	6607.1	3986.9	0	8198.6	9589.3	9172.1	3697.8	6833	0	7131.2	5941.9	9486.3	9721.8	7542.1	0	0
11189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	0	0	0	0	0	0	0	0	0	0	5764.2	2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9546	0	0	0	0	0	0	0	4748.1	0	0	0	0	0	0	0	4010.6	0	0	0	2631.3	0	0	0	4333.1	0	2325.8	0	0	0	0	0	3126.6	0	0	2082.4	0	0	0	0	0	0	0	0	0	0	1838.4	0	2892.9	0	0
100131755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5955	2782	4302.3	0	0	1531.1	2680.3	0	3928.2	1820.9	0	0	0	4322.6	2983.2	0	0	7454.3	3477	0	0	0	5397.2	0	0	4818.9	1587.2	0	0	0	4711.2	3060.2	1545.6	1654.4	0	0	2323.8	0	0	4687.6	5536.7	2510.2	0	0	2646.9	1448.1	0	2670.7	2747.4	2322.4	0
51232	5467.1	6193.7	8511.2	8815.9	5626.8	7189.6	0	9468.7	4453.3	16877.4	7832.8	8574	7934.9	4941.2	10319.4	6966.6	9952.9	5443.4	3535	7018.7	3734.5	7875	6885.6	7375.4	12359.9	6328.5	8406.5	3748.3	7051.8	6211.9	0	1160	0	0	3703.8	0	0	0	0	0	0	0	0	2282.8	0	0	2573.7	0	6031.2	0
911	0	0	0	0	0	0	0	0	0	2093	0	0	0	0	0	1264.3	0	0	0	0	0	0	0	1684.5	0	1022.9	0	2820.5	0	0	3151.5	2472.4	0	13806.1	0	0	0	2755.5	2081.8	0	0	0	0	1642.5	1604.5	0	0	23107.9	0	0
8767	0	0	0	0	0	0	0	0	0	0	0	1579.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10038	0	0	1648.3	0	1719.9	0	0	0	0	0	8480.2	0	3721.4	3629.1	0	2410.7	4876.5	0	0	2805.4	0	0	0	43441	3822.2	893.8	3765.2	7145.6	4004.7	0	0	1718.3	0	0	4188.7	4380.1	9976.5	3203.3	4365.3	3152.8	0	0	0	5809.6	2590.4	6987.4	0	3159	6846.9	0
913	3371.4	0	0	0	0	0	0	0	0	1707.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8269.8	0	0	109493.9	0	0	62562.8	3776	15954.3	60188.4	98892.3	0	0	0	6110	72962	0	16473.3	0	6787.3
912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349.8	0	0	0	2003.6	0	50835.9	0	0	0	0	0	3053.1	1930.3	3175	0	0	2912.4	0	946.3	3148.5	0	0
1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6079	0	0	0	0	0	0	0	0	0	0	3341.1	0	0	0	11210.4	0	2490.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300.3	0	0
1082	16538.5	18159.3	0	0	5440.4	0	0	0	0	0	0	0	0	0	0	0	9063.4	7328.4	1856	0	0	0	0	0	0	0	0	0	0	0	7521.9	0	0	0	0	0	0	0	1646.3	0	0	3274	0	0	0	0	0	1483.8	0	5508
1081	0	0	679.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5830.8	0	0	0	0	0
100131530	17436.8	19770.1	11460.9	14789.2	16450.8	15759.4	18121.3	11774.2	14143.9	16098.5	16629.9	15851.2	14654.5	15227.5	12059.8	15505	13245	17315.5	17589	20012.7	12432.9	15342.5	15678	14433.6	14563.6	13916.9	15966.1	12645.6	14731.5	16132.8	15219.3	23826.6	16225.5	18409	19433.9	23553.8	15296	16866.3	14663.8	16861.9	22241	17118.4	22669.1	12025.7	20822.3	15553.5	17886.3	21219.2	14885.8	19385.2
1089	0	0	0	0	0	0	0	0	0	0	0	0	0	2210.6	0	0	0	0	0	0	0	0	0	0	4834.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	2030.1	0	932.1	0	0	0	0	0	0	0	919.1	0	0	0	2088.9	0	0	0	0	0	0	2182.3	0	0	0	15720.7	0	0	0	0	0	0	2650.7	1867.7	1355.7	0	0	0	0	3014.1	1743.4	0	0	0	0	0	1205.9	742.7	0	0
8761	7270	7510	7062.6	6422.6	5936.8	6647.1	5757.6	6728.5	6070.3	9110.5	8237.7	6368.2	7825.4	9172.3	7156	11662.5	5533.1	7057.9	10736.4	7697.6	6910.1	6462.4	10061.2	10338.3	9178.8	7702.3	7535.1	8644.3	8330.1	2383.3	5123.2	8431.7	13744.8	8133	10315.4	7066.4	0	10123.8	9878	10380.6	11593.9	10970.3	5550.8	10528.5	17540.9	8932.3	14386.6	11839.6	15334.3	0
1339	0	2397.8	0	3073.9	0	0	0	0	0	0	0	0	2110.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6399.4	0	2918.9	0	0	0	0	0	0	0	0	938.1	0	0	0	0	0	3884.2	0	0	0
443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991.8	0	0	0
1337	48740.3	72431.1	48403.1	42920.9	51283.4	53199.6	30927.2	49285.5	54908.7	56330.9	46498.6	48032.5	58039.2	44911.1	45519.4	48229.3	44609.2	56580	51429.6	72203.3	44077	38507.4	47720.8	59184.2	28493.2	44334.5	49173.7	35909.2	63715	49537.3	48091.4	68022	69782.2	71818.1	75538.2	76253.7	46221.7	74362.9	46108.1	77873.7	88555.7	69720.3	62394.3	47114.7	73408.2	72684.9	86991.4	82253	67444	19288.5
440	0	2230.1	0	0	0	0	0	0	0	0	0	0	0	1156.9	0	1239.8	0	0	0	0	0	0	0	1255.3	0	0	0	4563.5	0	0	3220.2	1657.6	0	0	2402.5	0	0	2853.3	2058.7	0	1233.4	0	0	2316.7	1109.6	0	0	1178.7	0	6849.1
445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4514.1	0	0	5797.7	0	0	0	0	0	7033.3	0	0	0	2399.2	0	0	0	0	0	0	6544.8	0	0	0	0	7099	0	0	0	5041.1	0	0
444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6932	4131.7	3859.1	5255.1	0	6033.3	0	0	7489.5	0	7166.2	0	0	2736.6	0	0	6271.7	4769.1	3737.8	2675.8	3119	13317.3	5713.9	8968.5	8887.7	3453.9	3990.6	1814.9	22631.1	0	0	67585.9	23288.3	68163.4	43136.8	54427.2	10857.9	44451.6	52303	57613	66220.5	69525.9	78837.9	32459.1	12166.8	48990.7	71780.9	61985.7	61710.3	0	13601.9
6936	0	0	1897	0	2236.4	2178.7	0	3647.1	0	4892	2650.3	6348.6	3419.6	1963.7	0	0	0	1637.2	3077	4202.6	2189	0	4120.7	2390.8	2722.9	1957.4	0	3677.5	5222	2365.2	0	5502.4	2388.7	5423.2	4926	4572.5	6098	5421	4375.1	5274.2	6756.9	0	8171	0	2782.3	1963	4913.4	5813.1	0	6009.8
8698	0	10123.2	12136.3	11825.5	10654.8	16766.5	6762.3	0	15028.7	8859.2	14517.6	16664.7	4641.2	10793.5	11703.8	9808.6	21710.4	11614	7782.1	11668	11657.3	10403.7	9816.7	8508.3	7607.1	10262.8	5476.7	4290.7	18948.6	8855.1	4756.9	4005.4	7876.7	0	3713.8	7592.9	0	6695.8	0	0	4859.9	0	0	4315.6	5769.9	0	3672.3	2681.7	12276.6	0
283238	0	5305.4	2333	0	0	0	0	0	0	0	0	0	0	0	0	2530.6	4469	0	0	0	0	0	3492.4	0	4283.2	1642.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109	0	0	0	0	0	0
6935	0	0	0	4673.1	0	0	0	0	0	0	0	0	1777.3	0	0	0	0	0	4167.8	0	0	0	1588.3	3312.9	0	1651.1	1749.4	1213.2	0	0	0	2712.4	3860.1	5226.9	3528.1	0	0	2232.6	5545.5	2695.6	2379.4	0	0	3786.3	3523.7	2958.6	3515.8	4735.6	0	0
8694	0	0	2925.1	0	6404.1	0	0	0	0	6654.6	0	0	0	7734.4	0	4751	0	5063.5	0	3147.4	0	0	4851	4374.1	0	6568.6	4465.1	6754.2	0	0	0	5474.9	0	0	0	0	0	0	0	0	3619.7	0	0	0	3019.8	0	0	0	0	0
8125	15168.1	13376	18359.6	22396.4	20639.3	14358.2	16866.8	15178.1	15741.5	12854.1	12985.3	18417.8	15287.8	16872.2	11898.3	17802.5	15479.6	14532.9	18188.9	26141.5	18264.6	16697.7	20581.9	14426.1	13191.9	16824.5	16152.8	11804	14128.8	11231.5	19021.6	17191.5	14988.8	20659.2	19299.2	16577.6	9484.2	20727.2	16300.6	19271.2	18038.9	19108.1	23305.3	19508.2	23271.2	22243.3	12607.7	21379.7	13137.2	10807.2
6939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3872.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8123	3001.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.9	0	0	0	0	0	0	0	0	0
8690	0	0	0	0	1229.3	0	0	0	0	0	0	0	0	0	0	887.9	0	0	0	0	0	3335.5	0	0	0	0	0	0	0	0	0	1374.9	0	0	0	1765.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7707	0	2933.7	0	0	0	0	0	0	3168.9	0	3413.2	0	0	2874.8	3477.9	874.8	960.7	2674.6	0	0	4327.9	0	0	0	2944.6	920.5	1544.9	0	3742	0	0	2736.2	0	2844.9	2120.6	0	0	0	0	1822.9	1461.3	0	0	0	1615.2	0	0	0	0	0
7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3224.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14568.5	0	0	17755.7	3390.2	0	0	0	0	0	0	0	7459.6	0	0	0	0	0	0
38	0	2452.7	0	0	0	0	0	3261.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1217	0	0	0	0	0
7702	0	0	1226.8	0	0	0	0	0	0	0	1260.8	0	1280.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804.3	0	0	0	2381.1	0	0	1411.7	0	0	1100.6	0	0	0	788.2	0	0
7703	0	7566.6	0	0	4594.1	0	0	0	7412.9	5542.7	0	0	5647.8	0	0	0	0	6066.8	6860.2	0	6257.8	7560.1	0	0	0	4822.4	6891.5	7412	0	0	0	8242.5	0	6923.2	4918.6	0	0	0	0	0	5142.9	0	8827.5	0	4199.5	0	5894.4	6439.8	0	0
7700	0	0	1336.3	1974.3	0	0	0	0	0	0	0	0	1521.4	0	0	1003.8	0	0	0	0	1174.2	0	0	0	0	0	0	0	1902.8	3012.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762.7	0	0
7701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	1941.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245.6	0	0	0	0	0	2767.1	0	0	0	0	0	0	0	0	0	0	0	0	0
32	5393.2	0	1206.1	0	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822.9	0	0	0	2667.4	0	2351.6	0	0	1338.5	0	0	0	0	0	0	0	0	0	0	1060.3	0	0	0	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2664.2	0	0	0	3032.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14415.7
30	0	0	0	0	4311.2	0	0	0	0	0	3220	0	0	4536.1	0	3798.6	6249.8	0	0	0	0	0	0	4122.7	0	4641.6	4425	4006.6	0	0	0	4014.8	0	0	4442.6	9392.4	0	0	0	0	3491.1	0	0	0	0	5280	4468.2	4435.5	5673.1	0
37	0	8626.2	7431.4	12478	0	0	0	6514	7174	7806.2	8206.6	10469.2	5409.9	9215.4	0	13223.7	5977	5570.2	5974.7	10796.9	8399.9	0	11747.1	5720.4	10540.4	9256.2	15243.3	9719.5	0	0	23664	10414.6	0	9808.2	14670.2	0	0	11428.4	25296	5586.5	11996	15677.5	0	12686.8	15285.9	10698.8	13143.3	8792	16670.4	0
36	512.8	0	0	0	925.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670.4	0	0	0	507.8	0	0	0	0	0	496.2	0	0	0	0	0	0	0	0	0	0	0	1140.5	0	0	0	0	0	0
35	0	0	0	0	0	0	0	0	0	3085.4	0	0	0	0	0	2461.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5282.4	3526.6	0	0	0	1686.4	0	0	2197.2	3588.4	0
7709	5733.6	0	3923.5	5182.9	5020.4	5458.1	0	0	0	3973.5	3877.6	0	4146.2	4595.7	0	4459.7	5453.7	6160	5193	0	5758.3	4684.5	5213.3	5255.8	6754.3	2864.2	6262	5025.5	0	4727.7	5471.4	4252.1	0	0	0	5382.1	0	0	0	0	3838.5	0	0	4835.4	3581.5	3217.4	5235.7	5233.4	0	0
399753	0	0	0	0	4859.3	0	0	0	4627.5	0	4989.2	4715.4	0	0	0	0	0	5133.2	7219.7	0	0	0	6139.3	0	0	0	3708.4	0	0	0	0	2910.2	0	0	0	0	0	0	0	0	0	0	0	3930	0	0	0	3189.1	0	0
55719	0	0	2617.1	2102.6	2987.3	0	2282.9	0	0	3514	2805.4	0	3693.8	1396.7	2730.8	2026.4	4885.1	2810.8	0	1806.7	5631	3832.7	0	0	3333.8	1711	3063	2799.5	3482.4	0	3755.9	2696	0	0	3016.9	0	0	4010.3	2326.2	2718.1	1622.4	0	2823.2	3281.3	2392.4	1729.6	2807.6	2034.6	1852.6	0
5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721.1	0	2019.5	0	0	0	1901.6	0	0	0	0	0	0	0	0	0	0	0	0	1095.6	0	0	0	0	0
8349	7506.4	13425.7	15976.7	8573.2	15713.4	13800.1	9473	10316.6	13146.6	13765.3	14491.9	16115.3	15316.4	5284.5	14419.8	8090.5	8001.8	6311.1	11296.7	12254.6	7846	13007.2	11635.2	9087.4	30660	9524.8	6637.6	7360.9	18869.8	11681.7	0	3229	7118.6	0	0	0	6536	6297.6	4863.9	4011.5	1203	0	4758.1	4377.5	2403.1	5216.4	5302.5	1430.6	11038.9	0
8343	13389.6	13448.5	12825.3	0	9605.3	0	9843.7	7768.4	7119	0	11087.4	13888.9	6937.5	3850.7	10431.1	7587.4	0	5357.7	9123.2	10128.3	6342.4	7584.7	9018.5	7710.4	13122.9	4753.9	7812.8	1827.6	12157.6	13819.1	0	2029.4	0	3442.5	0	0	4789.4	0	0	3467.1	0	0	0	0	0	0	0	1575.7	0	0
8342	11659.4	21610.9	21543.9	15341.3	14890.2	14159.6	14952	11751.2	15645.8	0	15284.4	20848.3	12751.8	7064.2	0	9681	14739.1	13256	11226.2	12553.4	0	14179.2	14573.9	12059.7	0	7954.2	12746.5	5621.7	23737.5	13594.2	0	4806.7	4320.4	0	0	0	0	0	4023.8	2855.7	0	0	0	6530	1520	0	0	0	8301.3	0
8341	7713.2	22352.6	18676.8	11584.2	11874.3	10924.2	11870.1	10484.6	12359.5	10912.4	15810.8	22411.3	7822.9	7170.8	12581.1	10624	11276.2	13611.1	14920.7	15800.4	6891.3	14531	12378.4	9858.1	16326.8	7146.4	13497.8	5024	19924.7	15985.6	5267.9	3641.2	3892.4	3837.9	3180.5	4656.4	9442.3	0	3634.9	4962.9	1872.5	0	0	4415.7	751.1	0	5096.4	1366	5338.8	0
8340	8054.7	13519.2	14509.7	9844.3	6145.2	12650.2	6687.2	6952.2	10196.9	10439.5	9177.8	12412.8	6124.5	4326.7	3780.9	9683.3	11673.3	2953.5	11198.8	8468.7	5522.6	6551.4	6521.9	6255.3	13051.3	5597	8121.2	1422.7	15979	9068.1	0	4066	4033.1	3525.3	3510.8	2700.3	0	0	2046.4	0	1679.7	2441.2	0	2959	0	1828.4	1771.6	0	4472.5	0
8347	13389.6	13448.5	12825.3	0	9605.3	0	9843.7	7768.4	7119	0	11087.4	13888.9	6937.5	3850.7	10431.1	7587.4	0	5357.7	9123.2	10128.3	6342.4	7584.7	9018.5	7710.4	13122.9	4753.9	7812.8	1827.6	12157.6	13819.1	0	2029.4	0	3442.5	0	0	4789.4	0	0	3467.1	0	0	0	0	0	0	0	1575.7	0	0
8346	13389.6	13448.5	12825.3	0	9605.3	0	9843.7	7768.4	7119	0	11087.4	13888.9	6937.5	3850.7	10431.1	7587.4	0	5357.7	9123.2	10128.3	6342.4	7584.7	9018.5	7710.4	13122.9	4753.9	7812.8	1827.6	12157.6	13819.1	0	2029.4	0	3442.5	0	0	4789.4	0	0	3467.1	0	0	0	0	0	0	0	1575.7	0	0
8344	13389.6	13448.5	12825.3	0	9605.3	0	9843.7	7768.4	7119	0	11087.4	13888.9	6937.5	3850.7	10431.1	7587.4	0	5357.7	9123.2	10128.3	6342.4	7584.7	9018.5	7710.4	13122.9	4753.9	7812.8	1827.6	12157.6	13819.1	0	2029.4	0	3442.5	0	0	4789.4	0	0	3467.1	0	0	0	0	0	0	0	1575.7	0	0
199870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046.5	0	0	2282.5	0	0	0	0	0	0	0	0	0	0	1518.7	0	0	3102.5	0	0	0	0	0	0	0	0	0	0	0	0	765.7	0	0
