classes	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20	T-ALL_21	T-ALL_22	T-ALL_23	T-ALL_24	T-ALL_25	T-ALL_26	T-ALL_27	T-ALL_28	T-ALL_29
865	13135.6	11405.7	12814.1	12715.8	13707.8	10525.9	0	9118.8	15984.3	14990.3	19939.2	15611.1	16494.6	16223.8	20284.5	20416.6	11288.3	24454.7	11109.3	0	14576.4	10498.9	18921.2	8136.1	14595.6	9785.3	0	15527.1	8334.5
23660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3440	2296.6	0	0	0	0	0	0	0	0	0	0	0	6822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23309	0	0	0	0	0	0	0	0	0	0	0	0	0	2833	2082.9	0	4717.3	0	0	0	3307.2	0	1880	2956.7	0	0	0	2223.8	0
51690	13209.6	24590.8	16011	17143.8	17744.9	7068.5	17355.4	11394.2	12977.2	18522.8	18901.1	9222.9	12389.9	17472.3	17110	12250.6	14887.4	17090.2	17714.1	14776.4	23102.6	16656.2	20235.1	8594.7	17511.7	9382.7	17640.8	20939	22528.6
867	0	0	0	0	0	0	0	0	0	0	790.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3034.9	0	0
23301	0	2200.8	0	0	2392.5	0	0	0	0	0	1337.5	0	0	2318.2	2248.8	0	1625.8	2048.5	3856.5	0	2916.3	0	0	0	0	0	0	2620.8	0
1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23303	0	1670.1	0	2313.5	3530.4	0	0	3559.5	3706.9	1407	0	0	0	2420.4	3118.3	3235.5	0	2530.2	2776.1	0	0	0	0	2495	0	0	0	2080.4	1091.3
23305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23304	0	1852.3	4803.2	2515.7	4393.7	3385.2	0	0	2607.6	2159.9	986.4	3478.2	0	3498.3	2621.1	2231.9	1874.7	2285.4	5011.6	0	0	0	3536.9	3228.8	5369	0	0	3405.2	2970
266697	0	0	0	0	0	0	50427.6	0	0	0	0	0	32552.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23306	0	1226.6	0	3054.9	0	1650	0	0	0	0	0	3152.7	5890.6	3079.2	4016.4	2641.4	2852.6	3607	0	0	0	1430.9	3112.4	0	0	0	0	0	2008.2
201626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1508	0	1416.4	0	0	0	0	0	3589.8	0	0	0	3820.7	0	2823.6	1147.4	1274.1	1653.4	0	0	0	2233.4	0	0	0	0	2480.9	0	1532	0
100033820	0	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7434	0	0	2432.7	0	3976.1	0	7604	0	0	0	0	0	0	0	0	6562.7	3250.4	0	0	0	0	0	0	0	0	0	0	0	0
7436	0	2683.4	0	0	0	0	0	0	0	0	0	0	0	0	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7430	36792.4	14175.7	24142.4	22717.1	24425.5	12264.8	30371	30164	21127.6	25609.3	18104.6	27285.8	0	11858.3	16093.4	28044.7	16549.2	17673.6	14930.1	25576.4	29058	24329.8	31925.2	23330.7	20335.7	18193.4	27591.7	26726.6	29391.2
7431	107707.5	37878.4	116429.5	135328.1	53492.9	59243.3	162735.9	62414.2	51451.6	107132.5	85006.8	210297.6	58157.6	17627.5	103685.3	104138.3	62187.9	118002.1	49260.3	36569.3	127937.5	144712.6	82099	57518.1	65181.3	78112.7	77318.8	73797.8	139602.5
7432	0	933.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2045.6	0	0	0	0	0
7433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2752	24184.2	66016.9	26299.7	17648.7	54429.4	23609.9	10915.4	39677.9	31986.1	15031.1	12851.8	11353.4	25911.2	24282.2	30806.8	25970.4	38623.3	11549.7	64334.5	8004.3	22304.5	12542.7	40848.4	7584.2	54547.2	28415.5	33402.1	13673.1	19659.4
100526739	0	0	0	4935.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7439	0	0	0	0	0	1764.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372.8	0
2323	4557.2	0	0	0	3528.9	0	0	0	0	0	0	0	0	0	0	4828.4	0	0	0	0	0	0	0	0	0	0	0	6544.4	3981.5
4706	7077.3	9897.7	10708.5	9337.6	3635.6	8148.4	5474.9	6238.3	7472	11012.4	13891.1	8388.3	7116.7	6869.2	12440.1	10653.2	7149.7	11817.5	7112.8	0	12017.5	4756.4	15308.9	4944.9	5752.5	8449.2	0	11275.3	16233.2
4604	4324.2	3273.5	0	0	2487.7	0	0	4219	5684.7	6413.8	0	0	0	3319.5	2218.6	4694.5	0	1314.1	3913	0	0	8911	2897.3	7881.7	4578.7	0	12137.2	0	2541.6
6675	0	2161.7	614.7	0	0	0	0	2670.1	2221.4	0	1032.2	1779.5	0	0	2289.8	0	0	1475.8	0	0	2356.9	0	0	0	0	0	0	0	2124.3
6674	0	693.8	0	0	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6677	0	447.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150094	2928.1	0	0	0	10756.1	0	5965.6	0	0	2919.6	1400	0	0	0	0	1583.7	3090.1	0	0	0	0	4327.6	0	0	0	0	3698.1	0	0
6670	6404.4	6500.7	6706.2	5074.3	4989.4	4421.9	7552.3	8714.4	4611.8	7498.4	5055.3	0	10422.3	5148.6	5821.2	6412.7	4763	5801	5816	0	5516.2	5664.6	7567.5	4220.4	8605.5	2657.3	0	4412.3	8190.6
259215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6672	0	1363.5	2185.9	0	0	3822.2	0	4736	1667.6	3409	2145.5	2733.2	5549	3535.4	1973	1353.1	1532.9	2266.6	4722.6	0	0	0	2725.8	4671.7	0	0	0	2772.7	0
2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6678	0	0	0	0	0	0	0	0	0	0	0	0	5446	3232.6	1358	0	2758.3	0	0	0	0	0	0	0	0	0	0	0	0
653423	2698.3	0	0	2735.2	0	0	0	0	0	0	0	0	7106.9	0	0	0	0	0	0	8327.3	0	5718.7	0	0	0	0	0	1794.1	0
4700	0	3295.4	0	0	3574.7	0	0	0	0	0	0	0	0	0	0	0	3377.7	1382.9	0	0	0	0	3012.3	0	0	0	0	0	2718.6
1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10868	19451.6	13159.4	17366.3	14493.5	8983.8	4993.3	16668.1	33133.7	13304.1	16378.2	4710.2	8853.8	9063.9	7376.8	6516.1	10650.8	8107.3	7038.1	5641.6	0	9260.3	13855.8	15669.4	0	6257.2	0	12935.3	15361.8	25443.8
10869	7916.2	0	0	6672.1	7420.6	8751	0	0	6727	5825.9	0	0	0	0	5773.2	0	0	5177.2	6947.3	0	0	0	0	0	0	0	0	0	0
10863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956.5	0	1733.7	0	0	0	0	1666.5	0	0	0	0	0
10865	0	2192.1	0	0	0	0	0	0	0	0	0	3838.1	0	3079.2	3234.4	3584.5	0	1660.2	0	0	1096.3	0	0	0	0	0	0	4525.1	3418.4
9311	0	0	0	0	0	0	0	3479.8	0	0	0	0	0	0	0	0	2688.4	0	0	0	0	0	0	0	0	0	0	3277.4	0
100996396	7722.5	0	0	7765	3894.9	0	0	5038.1	0	0	0	0	5104.6	5200.1	3529.7	3188.9	0	3776.1	0	0	6934	15838	0	0	7128.8	0	0	0	0
100271927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7411	0	0	0	0	0
1615	3348.9	2292.5	5591	7030.3	3662.2	0	5546.7	2698.1	4062.2	5403.8	5324.2	9431.3	0	3925.6	10085.6	4087.8	3912.4	5219.2	4482.6	0	3211.3	4046	4249.7	2559.4	4423.7	4879.4	0	5204.5	8058.9
26238	0	0	0	0	0	0	4273.4	0	0	0	0	0	3630.9	0	0	0	0	0	0	0	0	0	0	0	1354.4	0	2761.1	0	0
26239	0	0	0	0	0	0	0	0	0	0	4982.8	0	0	0	0	0	0	0	0	0	0	0	0	0	3538.7	0	6359.2	0	0
26234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2451.1	0	0	0	0
26235	0	0	0	0	0	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5191	0	888.8	0	0	0	0	0	0	0	0	0	0	1807.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25972	0	1824.2	0	0	0	3562.4	0	0	1932.7	0	2030.8	3312.2	0	0	1881.9	2050.9	0	1055.8	1289.8	0	2648.9	0	0	0	0	2179.5	0	1887.8	3518.7
1861	5144.9	4579.1	3157.7	0	0	2546	3415	4332.5	0	3018.3	3472	4884.1	9195.3	4311.6	2944.3	4460.8	3873.9	4525.3	0	4021.9	4505.6	0	5533.8	3437.3	3434.2	0	0	2981	5551.3
3728	0	3370.5	5414.8	0	0	18148.8	11287.9	0	5117.1	0	0	4187.2	0	13857.5	0	0	6611.8	0	18682.2	0	0	0	0	39121.1	10126	0	10225.3	0	0
1869	0	2867.7	0	0	0	0	15583.1	0	0	5740.6	0	0	12583.2	0	4524	5907.5	0	3832	0	15515.3	0	0	3414.5	0	0	0	12446.4	3673.8	0
3725	0	1480.6	0	0	0	1380.9	0	0	0	0	0	0	0	0	1277	0	1158.1	0	0	0	0	0	0	0	0	4291.3	0	1618.3	0
3726	0	5280.8	0	0	13671.8	2932.2	0	2815.7	0	0	2859.3	5335.5	0	0	0	3844.9	0	509.8	0	0	0	0	6148.3	6954.2	5091.6	5299.2	0	2689.5	1735.2
3727	105622.4	90071.2	48142	40723.1	97828.3	86652.2	30710.5	114022.5	125386.9	73648.7	37878.1	95644.4	85796.9	60487.8	38990.6	70940.4	58870.9	31605.5	76475	39623	70511.7	56542.3	74620.2	66789.9	144618.3	85474.2	43212.5	70461.9	75403.6
3720	18125.9	15019.1	17918.4	10294.6	20622	11518	8641.4	27969.1	11808.7	10458.5	5616.7	21918.4	18677.8	28426.7	9791.3	10294.7	13200.2	9057.7	14700.7	9424.3	0	7327.4	24618.7	3891.5	17164.6	7518.9	0	22811.3	20610.7
408050	0	5549.8	2451.3	3160.3	4303.5	2356.2	0	0	2497	3868.1	2426.5	2227	0	4152.5	0	0	1907.1	3985.5	3440.2	0	0	0	2673.5	0	3100.4	0	0	3062.8	2342.9
162427	3848.3	3073.3	6588.6	5598.5	3478.1	5874.7	0	5248.6	7275.3	6770.2	2516	6396.6	0	6607.9	4791.1	5936.2	4477.8	5303.4	5512.1	0	4268	4676.6	7256.6	7089	8793.5	6885.8	0	7260.8	10175.4
4931	0	1093	0	0	0	0	0	0	0	0	0	0	0	0	927.8	0	0	1570.2	0	0	0	0	0	0	0	0	0	0	2611.1
4684	2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4685	0	0	0	0	0	0	0	0	1353.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509.3	0	0	0	0
4682	0	0	0	0	2870.5	0	0	0	0	0	0	0	0	1917.5	0	864.5	1813.8	1933.3	0	0	0	0	1731.9	0	1939	0	5907.1	0	0
4680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033.9	0	3605.7	0	0	0	0	0	0	0	0	0	0
4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4938	0	0	0	3352.1	0	0	0	0	0	0	1107.4	0	0	0	0	0	1449.4	0	0	0	0	0	0	0	0	0	0	2040.3	0
4939	0	0	7061.6	5073.5	2015.7	4291.1	0	0	6745.3	0	10855.3	6680.8	10440.6	3801	3666.7	4912	3104.5	5358	7196.2	10499.5	6638	0	2454.3	12930.5	5024.8	4770	9518.2	2686.4	3819.8
79933	0	2910.2	0	0	0	0	0	0	0	0	0	0	0	3930	0	0	0	3189.1	0	0	7277.7	0	3363.9	0	0	0	12941.1	0	0
4688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.9	0	0	0	3241	0	4559.7	1781.3	0	0	0	0
4689	0	0	0	0	0	19381.6	0	0	5926.1	0	1662.3	3128.1	10553.8	14679	0	0	3388.5	0	14208.2	0	0	0	4073.7	16002.4	17278.2	7729.4	0	0	0
57171	0	0	0	0	2851.1	3767.2	0	0	0	0	1875.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25978	0	0	0	0	0	0	3659.1	0	1605.7	0	0	0	0	0	1212.4	1526.2	0	829	0	0	0	0	0	0	880.5	0	0	993.8	0
2109	5720.5	4500.2	5115.4	0	7050.5	2366.9	0	0	0	0	9097.1	6877.4	0	0	9429.4	6360.8	6330.4	15462.6	6486.5	0	8204.7	0	18348	0	6453.6	0	0	11470.4	11638.2
57172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3914.2	0	0	0	0	0	0	0
386757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29893	0	1554.5	0	0	1565	0	0	0	0	0	0	0	0	0	1983.7	0	0	2154.3	0	0	0	2311.3	0	0	0	0	0	0	0
57178	5188	8103.4	4447.7	4448.6	9761.5	13854.5	0	4419.7	3613.2	3061	2936.9	10879.3	0	11132.7	3619.6	0	1764.3	4175.4	6168.5	0	0	0	6935.9	10761.1	8040.9	0	0	6237.5	6110.1
2101	5465.8	0	6590.3	0	0	0	0	2893.3	0	3373.2	0	0	0	0	2694.8	0	1374.3	0	0	0	0	0	0	0	0	0	0	3534.2	0
2100	0	0	0	0	0	0	0	2420.5	0	0	2862.6	0	0	0	0	0	0	1852.6	0	0	0	0	0	0	0	3494.5	5629.1	0	0
2107	4076.7	3023.4	6304.5	8171.6	7229.2	0	0	3395.8	6759.7	4545.2	5231.5	3248	0	5973.1	6772.8	6032.2	4974.1	6983.8	5530.7	5457.1	7322.9	0	3901.7	0	3939.3	5815.7	0	4816.3	5536.5
2104	1999.4	490.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5116	7039.1	6270.3	6402.2	0	7358.8	4570.8	0	7328.3	0	0	2513.3	0	0	3810.4	4820.8	2745.3	4195.3	5794	0	6937.9	3866.6	6726.7	5518.9	0	4962.4	0	0	3425.5	0
5111	20211.5	17355.8	18142	36446.3	19891.1	15400.9	16260.2	23968.6	9965.7	9707.4	23256.2	12977	32360.8	19525	32998.8	29908.5	22595.6	37623.2	9536.9	11391.2	30680	10719.9	37357.9	13304.5	9037.6	17890.5	23270.4	17658.5	11121
5110	5853.2	4533.5	6488.2	7803.5	4340.1	9716.4	0	0	4011.3	6193.4	4159.2	11558.2	0	13152	8949.1	4913	4502	5844	6746.6	0	6043.2	4841.8	7903.2	3623.1	5251	0	7902.5	10393.9	10814.4
1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54476	0	0	0	0	0	2835.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927.8	0	0	0	0
5119	6178.6	4355.5	4554.6	4094.6	5756.1	0	0	8219.2	6158.7	5825.1	5775.4	5634.4	10990.3	3489.7	4278.3	6361.5	5413.4	5649.8	5938.6	0	5833.6	0	5943.9	4376.5	3109.2	0	0	5373.2	9427.3
54470	11958.7	6054.5	6314.4	5202	5980	5877	0	8065.5	8908.4	8245.5	5388	7405.2	6038.7	5879.1	4633.2	6284.2	6882.3	6576.3	4818.7	0	7450.9	7640.2	7695.5	4921.1	4224.2	0	0	3867.6	9396.1
5256	0	1819.5	0	0	0	0	0	0	3037.8	4866.1	1601.1	0	0	0	2704.3	0	2669.1	2056.2	0	0	0	5326.6	2430.7	6253.1	0	0	0	2209.2	2882.6
100422832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2792.8	0	0	0	2290.1	0	0	0	0
10488	0	960.2	0	6377.2	0	0	7960.1	0	0	0	4561.9	4454.5	0	0	3146.4	0	0	3248.7	0	0	0	0	0	0	0	0	0	0	4528.5
10489	0	2398.5	0	0	0	0	0	0	0	0	5949.2	0	0	3340.3	3317.7	0	0	3331.1	4710.2	0	0	0	0	0	0	0	0	4415.4	0
9	0	0	0	0	0	0	0	0	0	0	0	1377.3	0	0	0	1328.8	0	0	0	0	0	0	0	1262.6	0	0	0	0	0
10481	0	0	0	0	0	2992.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10482	21345.1	14080.3	13052.1	9963.6	15683.2	16834.3	7218.4	27936.3	19086.9	16366.6	12178.9	15831	0	15872.1	13288.2	14495.1	15292.2	13803.6	14283.5	9837.3	10622	23202.8	12954	15070.2	11821.4	14762.3	12377.3	16632.3	14134.2
10483	0	0	0	0	0	0	0	0	0	0	0	0	0	791.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10484	0	2211.1	1926.1	0	2386.4	0	0	0	0	0	2519.7	2419.1	0	2002.5	1346.8	2654.4	2221.1	1883.6	3823.9	0	0	0	2552.1	1924.7	0	0	3371.5	2434.8	3322
10485	0	0	0	4239.7	0	0	0	0	0	0	0	0	0	0	0	0	2420.8	0	0	0	0	0	0	3276.5	0	0	0	0	0
10486	0	1097.7	0	1470.5	1277.3	0	2698.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10487	15096.5	10108.2	15242.8	18013.8	10597.8	26733.9	0	16460.5	14409.8	12568.6	13659.8	18745.6	9178.4	14947.6	12100.9	15691.8	12114.4	17708.8	19150	0	16858.8	8981.1	16706.2	18477.1	14122.2	15755.3	8305.7	16856.7	11008.7
890	4675.6	4112.5	3656.3	0	6733	0	0	5314.3	0	7814.7	10650.9	0	0	3501.4	6585.7	7074	10971.6	8571.4	0	0	10078.7	0	4214.4	0	0	6097.5	11491.1	3918	0
891	3337.5	2900.6	3163.9	3676.4	3864.3	0	0	0	3625.1	3634.4	5055.2	0	0	0	3619.6	6782	6819.8	7805.7	0	0	0	4189.8	8771.3	2480.6	0	0	0	0	1931.5
892	0	2314.9	0	3787.3	3567.6	0	6006.5	5096.2	3393.3	0	0	3233.2	0	2221	3241.3	3087.7	0	2450	0	0	0	0	2283	0	2724.5	3358.9	5378.7	2550.2	2531.6
894	0	0	0	0	0	7357.3	0	0	6717	0	0	0	7899.3	8060.7	0	0	3403.7	0	3973.3	0	0	4771.5	0	8213.4	5028.8	4156	0	0	0
896	48921.8	32600	41531.4	42512	26114.9	14783.8	29367.6	63718.8	21101	63294.3	30308	36333.3	0	8005.9	37311.4	62712.8	26819.6	32302.3	19036.9	17799.1	42599.1	35382.7	51569.3	38323.6	30017.5	35265.7	28492.7	43679.4	63669.6
100509646	0	0	0	0	0	0	0	0	0	0	0	0	4134.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	3769.1	0	0	0	0	3579	6442.3	0	1110.4	3797.4	5166.5	0	0	0	0	3830	3088.7	1793.5	0	7923.2	0	8309.8	2033.8	6112.3	3142.7	0	0	0	2538.7
439	0	2542.4	0	0	0	7356.8	0	0	0	0	2847.1	0	0	0	0	0	0	1160	0	0	0	0	0	2848	0	0	0	0	0
643832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80303	0	0	0	0	0	0	0	0	0	0	0	0	3311.6	0	0	0	0	0	0	0	2199.7	0	0	0	0	0	0	0	0
80301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80308	0	1067.5	0	0	0	0	0	2533.7	0	0	1546.4	0	0	1527.2	1172.8	0	0	0	0	0	3192.4	0	1604	0	2350	0	0	1353.1	0
100505761	0	1227.8	0	0	988.1	0	0	0	1731.4	0	0	0	5548	0	0	0	0	0	0	0	0	0	0	0	2290.9	0	0	0	0
55823	0	2347.5	0	0	4183.3	0	12179.8	0	0	0	0	0	0	5966.3	2715.6	0	4602.7	2933.5	4159	0	5418.2	0	0	0	0	6711.5	0	3723.9	4888.3
647060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781	15487.8	17515.7	12914.7	18690.1	12043	13191	15589.3	17881	14845.2	13395.3	12764.8	19921.7	17935.1	16513.4	11934.7	13523.9	11701.2	11525.3	10057.6	5935.3	13915.1	10947.4	21369.4	11009.2	13380.4	11307.9	13168.9	18083	20630.2
1783	0	1137.2	0	0	207.2	0	0	0	0	0	0	0	0	0	0	1191.9	0	0	0	0	0	0	804.2	1326.5	0	0	0	0	0
1785	0	9096.4	0	0	9746.6	0	0	9907.9	0	7785.9	4384.2	0	0	0	3652.9	0	8817.9	0	7107.2	0	0	0	0	0	12604.4	0	0	7034.6	0
1786	0	12677.6	6220.3	8132.6	13019.6	10647.9	11832.2	9204.8	4870.9	11525.7	7165.7	0	9999	0	12873.9	10984.2	7695.9	16444.6	0	6908.5	7195.3	6838.6	9605	8542.4	8607	0	9185.9	9537.5	5491.9
1787	2520.3	557.9	0	0	0	0	6990.5	0	0	0	0	0	0	0	820.6	0	0	1006.4	0	0	0	0	0	0	0	0	5148.2	0	0
339287	5816.7	4278.6	6238.4	0	6455.6	7258.6	0	7269.3	6167	0	5497.8	6460.8	0	4969.3	6994.4	6302.8	5231.3	5326.5	8261.4	0	0	7908.9	7241.1	10167	5816	9124.4	6570.9	6832.7	5417.5
6878	4115.1	1083.1	0	3058.4	0	5047.9	0	4761.7	2162.8	0	3242.7	0	0	2386.9	4821.6	2135	3033.5	1950	0	0	0	0	0	3237.3	0	0	0	2790.6	2641.4
6877	0	2466.3	0	2932.4	2643.3	2982.8	0	0	2914.9	4598.4	2399.9	0	0	1887.4	2520.4	1313	2514.3	2537.7	2170.9	0	0	3542.2	3307.9	3318.4	0	1782.2	0	2422	1971.8
6876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8518.9	0	0	0	0	0	0	0
6875	0	0	0	1778.3	0	0	0	1774.6	0	0	1289.2	0	0	687.5	1180.4	0	0	0	0	0	0	0	0	0	0	1122.9	0	0	0
6874	0	1320.4	1696.7	0	0	0	0	2501.3	0	0	0	0	0	0	1691	2548.2	2337.8	0	0	0	0	4088.5	0	0	0	0	0	1209.2	0
6873	0	2601.2	2202.6	4818	7148.3	3048.3	6285.2	5593.9	1740.4	3712.9	2523.8	0	0	3306.9	2540.2	2548.5	0	3179.3	3279.2	10539.9	0	4429.6	2066.4	0	0	0	6244.4	3855	2175.8
6872	8669.2	0	0	0	4186.8	0	0	8012.9	0	0	1706.4	0	8303.6	0	0	0	7190.3	0	0	0	0	0	0	10014.4	4110.1	0	0	0	3055.3
6871	0	0	0	0	0	1645.8	0	0	0	3638.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57826	0	0	0	0	0	0	0	0	0	0	932.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1784.2	0
57824	0	0	0	0	0	3685.9	0	0	4672.6	0	2433.2	0	0	0	0	1891.1	0	3116.3	0	0	3953.6	0	0	0	0	3030.6	0	2160.8	0
23460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092.8	0	0	0	0	0	0	0
3804	0	0	0	0	2933.3	0	0	0	0	0	0	0	0	1986.9	0	0	3587	0	0	0	0	0	0	0	0	0	0	0	0
8220	0	4421.7	0	0	3079	0	0	0	0	0	0	2848.5	7386.6	0	2531.4	1806.8	2573.3	3090.2	0	0	0	0	0	0	0	0	0	3603.2	0
678	90155.4	12393.4	36001.5	57729.8	35975.5	41785.3	30200.8	18681.4	78329.5	44661.4	56910.1	39082.6	86663.9	104066.4	88788.1	26992	74621.9	67789.2	100060.8	20449.5	41806.6	19675.6	52444.4	59073.5	57333.3	55691.6	24583.9	32523.1	19946.1
8225	0	5998.1	0	4389.5	0	0	0	7480.7	12457.5	0	6633.3	0	0	7250.2	5614.4	3739.3	5801	0	7447.9	0	11848.1	0	0	3560.4	9567.3	0	0	8193.9	0
8226	0	0	0	5525.4	0	0	0	0	0	3408.5	0	0	0	0	0	7433.4	0	0	0	0	5327.3	0	0	0	0	0	0	0	0
8227	8793.4	7955.4	8633.5	6464	12044.8	4847.1	0	14587.2	14212.1	9679.1	8245.5	14789.9	14151.6	14792.4	8067.4	9314.7	5231.7	9037	6738.3	6437.6	8944.7	11651.9	8858.9	8547.6	0	7324.3	6680.9	9667	11173.6
8228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108.9	0	0	0	4743.5	0	0
675	0	1209.5	1634	0	0	0	0	2194.9	0	2276.2	1968.9	0	0	1960.3	1950.9	0	2030.6	2546.4	0	0	0	0	0	0	0	3066.4	0	0	0
676	0	0	0	0	0	0	0	1445.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355.1	0	0	0	0
677	11543.7	4361.9	7335.6	5366.3	19080.7	7204.1	18277	18894.2	0	0	3699.8	0	10830.7	6510	4116.1	5989.5	12829.1	7179.9	0	0	6160.9	0	5576.4	16881.1	8599.2	12543.5	16855.3	5668	0
670	0	3444.5	0	3082.5	4924.5	5245.3	0	4494	5622.5	5282	3914.4	0	0	3972.6	4186.3	2705.7	4597.7	2950.9	0	0	0	7289.1	0	5963.6	4579.7	0	0	2850.1	0
671	0	0	3591.7	0	0	0	0	0	0	0	3360.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
672	3221.9	1379.4	2645.5	0	1596.6	0	0	0	0	0	979	0	0	2271.7	1954.3	0	2820.6	2067.1	0	0	2623.3	0	0	0	0	0	3981.8	0	0
