classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	TEL-AML1_31	TEL-AML1_32	TEL-AML1_33	TEL-AML1_34	TEL-AML1_35	TEL-AML1_36	TEL-AML1_37	TEL-AML1_38	TEL-AML1_39	TEL-AML1_40	TEL-AML1_41	TEL-AML1_42	TEL-AML1_43	TEL-AML1_44	TEL-AML1_45	TEL-AML1_46	TEL-AML1_47	TEL-AML1_48	TEL-AML1_49	TEL-AML1_50
5905	0	3819.1	0	0	3490.9	0	0	0	0	0	0	0	0	2462.9	3123.6	4678.9	4022.4	5860.5	4900.5	0	3490.4	0	0	0	0	3654.3	0	0	0	0	0	3888.2	0	0	0	0	0	0	3318.2	0	0	0	2389.9	0	5927.1	0	0	0	0	0
5908	17600.9	21041.4	18870	20633.6	17871.3	15687.4	21516.6	17339.7	12631.3	15416.2	19864.9	18539.7	22878.5	15256.6	18598.3	14647.1	21559.4	13039.8	20558.5	15442.2	14494.7	22561.2	21788.3	22190.7	8715.2	20899.3	19383.4	16908.2	15053	17568.7	17850.6	22037.3	21732.8	21069.6	26356.6	14701.2	5820.8	20247.2	21810.8	15705	12706.4	19244.8	18354.1	16656.3	15953.4	19882.6	19792.3	24523.3	16855.6	16828.1
5909	0	0	0	0	0	0	0	0	0	0	9322	0	14445.2	0	0	0	0	0	0	0	0	0	0	7913.4	0	10507.1	0	0	0	14862.6	13476.8	0	0	0	13394.1	0	0	0	0	0	0	0	0	10389.3	0	0	0	17195.5	11741.3	0
51778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078.7
3481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9991.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.1	0	0	0	937.6	1044.3	0	0	0
3482	4421.3	6718.6	2900.7	4436	0	5252.6	0	0	0	0	4432.6	0	2167.7	0	6410.6	2638	3939.2	5382	0	3727.6	3314.9	0	3756.9	4484.7	2993.7	3442.6	0	0	0	3783.5	0	0	0	0	0	0	4884.7	6636	0	0	3624.7	2451.7	3244.8	4491.5	3517.3	2397	3389.8	2912.9	5045.4	4058.6
441452	0	0	0	0	0	0	0	3147.5	0	0	0	0	0	0	3003.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976.7	0	0	0	0	1637	0	0	0	0	0	1672.1	0	0	0	0	0	0	1622.9	0	0	0	0	0	0	0	0	0	0	0	2649.7	0	0	0	0
3487	0	0	2469.6	0	0	0	0	0	0	881.7	0	5061.3	0	0	0	2442.2	0	0	0	0	2960.8	0	0	0	6317.3	1030.5	3323.9	2161.9	0	0	0	4369.7	0	0	0	0	1719.2	0	0	0	4349.8	0	1992.5	0	0	0	1605.7	0	0	0
8214	0	0	0	0	0	0	0	0	0	0	0	0	4608.5	4413.6	9831.7	4576.7	0	0	7163.9	0	4692.1	0	0	0	0	0	9161	7224.2	0	0	0	10158.8	0	0	0	5194.4	3921.2	0	0	0	0	0	1372.9	0	0	0	0	0	0	3548
8741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100527963	0	1385.1	1451.3	0	0	0	0	0	0	2081.3	3283.3	0	2336.7	3119.2	6801.5	691.1	5610.4	5650.6	0	3663.1	0	4250.5	0	2455.2	0	3348.6	2425.6	0	0	0	0	5178	6536.3	4360.8	7923.1	0	2740	7131	0	0	0	0	1801.5	0	0	1976.3	0	4535.1	7361.9	0
8216	0	0	0	0	0	0	0	0	0	0	3447.7	0	0	0	0	0	8614.5	0	1899	0	0	0	0	0	0	0	0	0	0	6051.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2369.6	0	0	0	0
9422	0	0	0	0	0	0	0	0	0	3537	2072.5	0	0	2359.8	0	0	2701.3	0	0	1437.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917.3	3449.2	0	0	0
10178	0	0	0	0	0	0	0	0	0	0	0	0	739.8	0	0	0	0	0	0	0	0	0	2413.5	0	4422.1	0	0	1104.6	0	0	1125.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9600	13242.8	11932.4	11761.6	12660.7	12718.8	12943.5	15460.9	9720.8	11635.2	6760.8	10753.4	9134.4	10018.3	10633.2	9011	7448.2	13420.6	11542.2	10197.2	7679.4	11376.4	14620.1	11460.9	10609.5	12657.7	11050.4	7944.9	11237.4	12507	12586.6	12190.9	12067.3	0	11456.8	10246.4	10566.5	9657.2	15809.7	10306.8	10664.2	9391.4	10734.5	9555.1	11756.8	14102.2	12544.1	10805.7	0	13892.2	8462.2
9351	0	16797.6	0	0	10725	0	15595.3	0	8087.2	0	0	4463.1	0	0	0	0	7422.2	0	13225.5	0	0	13992.9	11828.5	13034.4	0	5462.9	7048.3	0	10701	0	11583.9	6815.6	14367.7	18389.8	11538.1	0	0	0	8606	0	0	9509.4	0	15721.6	0	0	0	0	19592.7	4620.7
100132948	3529.8	0	0	0	0	0	0	0	0	728.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1710.1	0	0	0	0	0	4912.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9604	0	0	0	2047.9	0	0	0	0	0	0	1642.8	0	2346.5	0	0	0	0	0	0	2944.1	0	0	0	0	0	0	0	1529.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645.3	0	2523	0	0	0	3877.2	0
9355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6063.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9354	0	0	3491.9	3923	3366	2759.4	0	0	4497.4	4431.4	3285.2	0	4686.3	3443.9	4079.1	3987	0	0	4699	3647.8	2674.9	4435	3574.3	3815.5	3688.8	2198.4	3168.6	4973.8	0	0	0	4499.7	0	0	0	3343.2	4361.2	0	0	4269.1	4521.3	0	3933.6	0	4465.7	4587.5	2837.7	4497.6	0	2869.8
9358	2401.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928.5	0	0	0	0	0	0	0	0	0	1309.5	0	1333.5	0	0	0	0	0	0	0	1863.1	1469.5	0	0	0	0	0	0	0	0	0	0	0	0	0
162632	0	2810.6	5766.7	5578.9	5308.3	6541	4909.3	10335.2	10509.6	6600.7	6901.8	8160.5	9685.4	10550.5	5366.2	7920.9	8112	4150.2	5676.8	2663.4	4387.5	9524.6	7042.7	6320.8	5162.7	7351	4824.7	4006.3	7475.5	0	4237.8	3396.5	6938.8	3240.4	8559.4	5514.2	5520.7	6030.9	6521.6	6176.7	7582.2	3260.6	6309.4	3020.8	6708.4	11124.4	4163	7759.6	4808.9	6273.9
10782	0	0	2009.1	2037	0	0	0	0	3748.6	3098.8	2635.5	0	0	2322.1	0	2771	0	0	4938.1	0	0	2810	0	0	0	0	2316.5	3386.9	4097.6	0	0	0	0	0	2742.9	1885.2	3100.2	0	0	0	0	0	1623.3	0	0	3040.7	0	0	0	0
10781	0	2942	3738.8	5725.1	2864.7	0	0	0	3080.1	3337.6	0	3397.4	2194.4	1301.2	0	2951.6	6179.1	5521.9	0	0	3913.1	0	0	3888.6	5066.4	2494.9	4960.3	8067.5	4322.6	3031.1	0	3865.4	0	0	0	2347.6	3456.7	0	0	4255.8	0	1820.7	3207	4280.7	2813.5	3264.2	5064.1	5442.9	0	5470.1
10039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1777.8	5422.8	3662.3	0	0	0	0	0	0	0	0	1977.5	0	0	0	0	0	0	0
10786	0	0	0	1888	0	0	0	0	2466.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2965.7	0	0	2860.4	0	0	0	1206.2	0	0	0	0	0	918.9	2008.5	0	0	1696.3	0	0	0
3034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10036	4642	4245.5	3942.4	4042.8	5938.7	0	0	0	4704.6	2661.6	4384.8	8168.1	5764	9953.2	3412.5	7390	3722	7512.9	6134.9	4186.1	5348.8	0	8738.8	4101.6	7994	4646	2223.1	0	8428.7	2860.9	0	7180.8	0	7009.2	4332.5	4828.5	6147	9124.5	3190.1	4423.8	4296.7	5473.9	4774.1	5225	5876.3	6689.5	5954.1	0	0	2615.7
7379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7378	0	0	0	0	0	0	0	0	2062.5	0	0	0	0	0	0	1666.4	0	0	0	0	0	0	0	0	0	0	1988.8	2424.3	0	0	0	0	0	0	0	0	0	3722.8	0	0	0	0	0	0	0	0	865.1	0	0	0
7373	3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7372	0	0	0	0	0	0	0	2676.4	0	0	1734.6	0	0	1172.3	0	0	0	0	0	2252.3	0	2162.1	0	0	0	1137.8	2046.3	0	0	0	0	3164.2	0	0	0	0	0	0	0	0	0	0	2109.5	1969.2	0	0	0	0	0	1903.7
7371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947.6	1884.2	1864.8	0	2897.5	0	1974.3	0	0	0	901.6	0	0	0	0	0	0	0	0	0	0	2291	0	0	0	0	4228.9	0	0	0	0	0	0	0	0
7376	0	0	0	0	7388.5	0	0	0	7591.5	7793.1	0	8007.1	0	6535.9	0	6522.3	12910.5	7246.4	0	9780.4	0	0	0	0	0	6269.6	7016.9	0	0	10063.5	0	0	0	9239.9	9020.2	6848	7578.4	0	10799	7765	7872.6	0	0	4644.5	0	0	8345.2	8480.6	0	0
7375	9050.1	0	0	0	3649	0	0	0	0	0	0	8423.3	3242.8	3895.2	0	3773.1	0	0	1973.4	3662.2	5012.2	0	0	2652.1	4418.6	3471.3	3791.7	3874.5	0	0	0	0	0	0	6488.8	3591.3	0	0	4749.4	0	5656.8	0	3430	2566.1	5860.9	2682.9	7371.6	0	0	0
7374	6520	0	5008.9	0	0	0	5685.2	0	0	0	3365	3683.9	3426.2	5917	0	2886	0	6082.7	5862	5527.2	3326.2	4186.3	5509.1	3558.7	5179.3	0	1994.7	3220.2	3891	0	3427.5	6630.5	0	0	0	3829.5	4989.8	0	3864.6	4449.6	0	4477.6	5144.5	2448.2	3800.9	5793.5	5128.8	0	0	2631.5
54535	8177.9	0	0	0	0	0	0	0	0	0	5467.4	0	0	6459.6	0	3151.9	6159.4	0	6361.3	0	0	0	0	0	5350.5	3369.9	0	0	0	0	0	0	0	11719.2	0	0	0	0	5179.1	0	5485.5	0	0	0	0	0	0	4644.8	7283.2	0
1193	0	0	0	1464	0	0	0	0	0	0	0	0	1466.3	0	0	0	0	1354.8	2972	0	0	1603.6	0	0	0	749.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9032	0	0	0	0	0	0	0	0	0	0	0	0	0	2900.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5771.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4729.3	0	0	0	0	0	0
9031	0	4618.5	5391.3	4674.6	3146.6	0	0	5703.1	0	5453.5	5741.2	5827.1	7472.8	4210.8	0	5926.9	4675.5	6215.8	6103.6	7478.2	5419.3	5977.7	0	0	5263.4	4541	3627.5	0	5524.8	0	4503.1	4628.9	0	4307.2	0	6833.7	4754.4	0	3935.7	5891.1	5821.9	5040	4711.2	6411	6391.5	5175.5	4167.7	0	0	3786.7
100506948	0	0	0	2050.8	0	0	0	0	2044.7	0	0	0	0	0	0	757	0	0	0	0	0	0	1965.2	0	0	0	765.4	1599.7	0	0	0	0	0	0	0	0	0	4870.1	0	0	0	0	0	0	0	1436.7	606.4	0	0	1364.2
9037	0	2004.3	2573.5	0	0	0	0	0	0	2378.2	0	0	0	0	0	0	0	0	0	0	3095.4	0	0	0	0	0	0	1408.8	0	0	2883.3	0	0	0	0	0	0	0	0	0	2440.8	0	1139.6	0	0	0	0	0	0	0
7018	0	0	0	0	0	0	0	0	0	0	0	0	1006.9	0	0	1226.3	0	0	0	0	0	0	1434.3	0	0	0	0	5998.3	0	0	0	0	0	0	0	0	1184.1	0	1821.6	1814.6	0	0	0	0	0	0	0	0	0	1958.8
7019	0	0	1574.6	0	1941.2	0	0	0	0	0	0	0	0	0	0	908.1	0	0	0	1312.8	0	0	0	0	0	921	0	1216.9	0	0	0	0	4746.8	0	2469.9	0	0	0	0	0	0	0	1837.2	0	0	1230.8	1308.6	0	0	0
7016	0	4017.3	1121.4	1671.5	3722.1	0	0	0	0	2456.2	621	0	0	0	0	1304.3	1499.8	0	0	0	936.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085.5	0	0	0	0	0	2290.2	0	0	0	0	0	0	2000.4
10250	11106	7918.8	12839.9	10651.7	10012.9	14038.3	9002.3	10348.9	12066	10818.5	11776.5	8595.2	13732.3	12690.6	7448	10521.7	8037.6	7450.7	10285.2	8049.9	8104.6	10475.3	13940	11191.6	11614.6	8524.4	6428.9	9441.3	10471	6656.8	11991.9	13132.1	10058.5	8590.3	12672.8	11646.2	13660	9472.7	10246.4	10881.2	12972.6	10822.5	11488.3	11907.4	12142.1	14129.3	11338.2	7818.5	9112.8	12392.2
10253	3345.7	0	1202.5	0	0	0	0	7396.6	3090.3	2335.1	0	0	1849.3	0	0	1978.8	0	0	0	0	0	0	2714.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1842.9	0	1526.1	0	0	0	5101.7	0	0	0	0	0	0	2085.5
9039	2651.6	3906.8	4341.3	4960.2	4659.9	0	3246.7	2849.4	0	3501.6	3317.9	0	3309	2895.9	4620.7	1627.3	0	1934.9	0	0	0	2921.4	2377.6	3731.2	0	2716	3296	4407.4	3136.2	3546.2	0	4190.2	4428.1	4559.6	4685.5	3777.9	3073.8	0	4512.6	0	4662.2	2591.8	3311.7	0	4124	4102.1	2835.3	2671.2	3337.6	2398.6
10254	0	0	523	1439.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4642.7	0	0	0	0	0	0	0	0	0	0	0	0	4800.5	0	0	0	7016.4	5465.3	4072.5	0	0	0	0	0	0	0	0	0	2717.2	0	0	7224.4	0
84612	3595	0	0	0	0	0	0	3338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189.7	0	0	0	0	0	0	0	2488	0	0	0	0	0	2084.8	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157567	0	5570.3	4321.8	5889.6	4328.4	0	5452.1	0	4354	5625.9	5077.2	0	6268.4	5272.5	0	3492.7	4118.3	4581.8	8821.1	3624.9	0	4980.8	3891.9	6962.8	4116.7	0	3634.6	4213	5042.9	6239.9	4516.5	5963.5	0	5608.6	8201.2	5536.7	4714.3	0	1657.5	5735.5	0	5316.7	4970.9	3959	5160.4	5600.1	5292.6	4705.5	23129.1	3811.2
157562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	0	8288	5867.1	9415	8420	4288.6	8219.9	8623.2	9319.4	4550.4	8838.3	6692.5	5267.5	3315.8	11712	4651	11430.5	8185.9	0	3585.8	7930.9	4837.4	5355.1	4696.1	8253.8	3800.7	3259.4	2825.7	4873.5	6775.8	8937	0	9385.2	8349.5	5557.7	7423.6	5438.4	0	0	7768.3	7722.4	10283	8668.3	10702.7	0	4044.3	7523	0	0	8718.4
29896	8040.5	0	6141.7	13478.9	7156.6	8398.2	6652.2	0	8937.6	6396.2	6304.9	6573.8	0	6474.6	7582.8	2783.3	7768.6	7187.3	6759	5543.8	7736.2	7743.3	0	3046.2	7657.1	3950.1	6557.9	3115.7	7327.6	9916.9	5006.6	0	0	9913.4	4478.6	5254.1	0	7933.8	8983.4	5055.7	6170	3848	6261	9714.1	9267.8	4850.6	4648.6	8611.4	8733.6	4423.7
29895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4440.2	0	0	0	0	0	0	0	0	0	0
29894	0	8410.7	7278.6	10814.5	10689.2	0	9281.8	10733.2	9329.9	6574.9	7656.5	16048.8	13576.7	12176.5	10226	8826.4	5311.1	10081.8	7078.8	16831	9013.4	8454.5	15998.4	10704.1	9341.5	8997.2	10180	12937.8	10751.5	0	7970	5962.7	0	0	0	3316.6	7709.3	0	5390.8	0	12302.8	7372.3	8587.2	0	9405.5	17713	6129	5491.8	7464.8	7621.8
100847052	11732.9	7973.1	11621	6532.9	0	12329.3	9228.1	6438.9	11623.3	5251.2	7500.6	8278.6	8964.3	7002.7	8981.4	6567.1	0	5135.5	3960.4	8580.2	7726.2	8610.7	9544.1	7203.3	14567.7	9699.2	8507.9	7743.3	7033.6	3910	6808.5	9353.5	12163.7	5127.1	10658	7128.7	12447.7	9106.1	9489.5	7201.4	10877.5	9660.7	7033.6	6860.7	7870.3	12226.6	5051.5	6422.1	12222.2	8122.9
755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	8641.5	6488.6	6978.1	4877.7	6881.3	6181.8	0	7247.3	7741.2	10158.3	0	5861	9327.5	0	14415.3	7993.7	6181.4	6274.8	4908.3	9575.6	7969.4	8963.9	7362.6	11544	11343.3	6904.4	8705.8	10064.8	6619.9	7906.7	0	8187.7	0	8441.3	8952.2	5132.8	6460.2	11487.6	12726	9402.1	10042	9379.9	3910.6	3942.5	8314.3	7260	6373.8	8202.2	0	14765.7
759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2262.4	0	0
758	0	0	0	0	4384.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3780	0	5785.8	5036.2	0	6040.9	0	0	6119.6	0	6669.2	9201	10668.4	4529.2	8553.5	6621.6	6583	11569.6	9208.6	8298.6	9426.1	0	11766.4	4140.9	7160.4	8693.1	5890.5	11151.1	4951.1	16343.1	2852.8	5660.7	5346.2	0	7494.6	9366.5	8546.5	10475.5	6748.8	5234.1	5897.3	9811.9	7677.1	11336.2	6508.1	6633.9	8409	6008.4	8731.8	6767.8	7719.6
29899	5018.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974.4	0	0	0	0	0	0	0	0	0	2883.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115426	0	0	0	1909.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.4	0	0	0	0	0	1773.7	0	0	0	0	0	0	0	0	0	0	0
1804	0	0	2397.2	0	3456.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4329	0	0	0	0	0	0	0	0	0	0	2224.2	0	0	0	0	0	0	0	0
2958	7792.9	6348.3	7019.5	5420.8	4305.8	0	0	6157.8	2846.5	5099.2	6845.3	5660.9	9256.5	5322.5	5319	5257.2	6143.3	5234.1	6441.1	5133.5	4408.3	5093.4	3606.2	9065.6	3473.3	5124.9	4317.5	2873.7	4696.3	5495.5	0	7682	5088.8	4525.9	0	6936	7757.2	2709.4	7206.8	6256.5	5282.2	7064.5	7459.8	0	0	6063.1	4035.9	5482.3	5475.5	5565.5
728358	0	0	0	0	0	0	0	56470	9698.2	172658.4	2865.1	0	5377.5	0	0	9422.6	0	0	2872.8	3542.4	0	0	0	2401.3	2049.2	335050.3	0	0	2988.4	0	6727.5	0	0	0	7611.7	19785.3	33592	3364.6	0	1287.6	0	0	0	0	0	0	3638	6545.8	0	0
2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3987.2	0	0	2115.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956	3529.5	13977.8	9314.2	4855	9590.8	10369.4	11708	12480.1	2285.4	5394.5	10720	5601.6	9308.3	17466.8	10907.6	10623.8	2756.2	8799.4	13480	9512.6	7483.7	7123	8742.5	8783.6	6063.6	8661.5	18072.6	4912.7	9733.5	11968.9	8513.9	14665.7	12579.9	9184.2	5353.7	7470.9	12470.8	6440	10692.1	11491	4963.9	7030.9	11527.3	6870.2	3659	14886.2	7146.5	9369.4	0	12773
2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2950	15313.1	26135.4	24198.7	14319.4	28156.2	22837.6	19297.9	23386.1	20540.3	17655.5	27351.8	27567.5	16672.9	27081.8	21878.2	19764.8	16467.2	20966.3	20539.2	29093	30499	16693.3	19761.5	16893.6	17246.7	21333.4	18332	9001.2	27084.8	12986.6	20647	28793.5	28890.4	11110	18741.1	22769.3	33458.7	17004.7	24855.8	21318.3	30785.7	23521.5	25522.4	23674	21102.7	21412.5	19726.7	12558	20815.8	15565.6
2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	0	0	8064.3	7269.3	10553.1	6639	4788.9	6230.4	0	17377.6	8121.1	8938.3	3626.7	9521	7337	6009.5	10563.1	10702.9	4930.8	4495.2	8991.5	4767.8	5381.3	0	5513.2	5270.2	5958.5	0	7842.2	0	0	0	6560.4	4164.2	0	6075.2	10504	0	6842.3	4689.6	10632.6	4725.5	9567.3	7436.7	8237	4889.8	8931.2	5874.3	0	3965.5
5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5346	0	1523.9	0	0	0	0	0	0	0	0	1179.6	0	0	0	0	0	0	0	0	0	3199.7	0	0	0	0	0	0	1897.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799.2	0	0	0
5347	0	3445.3	0	3148.3	0	0	0	0	0	0	0	7897.3	0	0	0	3417.7	0	0	6581	5628.7	0	0	0	0	0	2226.1	0	0	0	0	6869.1	0	0	6270.2	0	0	0	0	0	0	5743.2	0	0	0	4865.4	0	0	0	0	0
5340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5341	0	0	1268.6	0	0	0	0	4240.4	1993.2	2809	0	0	3416.1	3656.3	0	5203.4	0	0	0	0	0	1854.5	0	2144.2	3433.2	4293.1	3639.1	4037	0	0	0	3820.6	0	0	0	0	1566.4	3980.3	1919.7	0	0	2095.1	0	0	2120.3	2021.1	0	0	0	1445.5
9156	0	0	0	0	0	0	0	0	0	0	0	0	0	1422.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3512.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	0	0	0	0	0	0	0	0	3074.8	1367.1	1470.9	0	2286.7	1022	0	944.8	3522.5	2061.4	0	0	0	0	0	2079.8	0	0	0	0	0	0	0	0	0	0	0	1569.3	1780	0	2147	0	0	1974.5	0	0	0	1147.5	0	0	0	0
375346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800	0	0	12343.6	11365.5	0	0	19665.6	6508	26956.1	6963.8	23534.7	13913.3	10668.6	18560.3	9845.9	12000.5	16670.7	0	11777.6	15695.8	11056.5	29148.7	21841.6	9862	15097	9170.9	10227	9644.1	0	13510.9	30893.9	0	19144.3	21744.3	29774.7	16555	7955.8	18156.1	12934.7	7850.1	18043.6	29974.7	0	12898.7	9465	14618.9	12642.5	14915.4	0	21193.2
5348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
